last_scraped,name,description,neighborhood_overview,host_name,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,estimated_occupancy_l365d,first_review,last_review,instant_bookable,central,review_scores_rating
9406,40,517,0,4,4514,244,0,,,0,1,1,18,1,40.78255,-73.94695,18,15,3,,6,2,,331,,30,1000,0,6679,7313,0,7.39,4.61
9406,40,486,1000,6,5026,336,14,1.0,0.98,1,1,1,32,1,40.65642,-73.95937,18,15,2,1.0,6,1,2.0,921,168.0,1,7,255,6036,9402,0,7.03,4.89
9406,27,250,0,5,5564,46,0,,,0,1,1,18,1,40.82364,-73.94993,18,15,2,,6,1,,225,,30,31,0,6245,6778,0,7.68,5.0
9406,30,497,537,7,6389,0,0,,,0,1,1,18,1,40.81237,-73.95138,27,12,2,,13,,,339,,30,1125,0,6724,6724,0,7.56,4.0
9406,10,332,0,19,4077,85,14,0.97,0.99,0,29,40,32,1,40.73756,-73.9535,18,15,4,1.0,6,1,2.0,464,428.0,1,365,0,4477,8863,0,6.54,4.88
9406,41,520,1000,4,4418,148,0,,,0,1,2,18,1,40.67575,-73.9983,27,12,3,,14,,,285,,30,1125,0,6544,6544,0,7.07,5.0
9406,30,510,0,6,5638,0,0,,,0,1,1,9,1,40.7011,-73.91112,27,12,1,,13,,,144,,30,1125,0,6391,6412,0,6.8,5.0
9406,34,262,1000,7,5819,61,0,,,0,4,4,18,1,40.67371,-73.92451,27,12,2,,13,,,529,,30,60,0,7195,8178,0,7.59,4.89
9406,47,161,1000,9,4205,379,18,1.0,1.0,1,1,1,18,1,40.79864,-73.96209,18,15,6,1.0,6,2,5.0,624,310.0,31,365,186,4228,9162,0,7.41,4.64
9406,50,509,170,4,6990,395,0,,0.67,0,2,3,18,1,40.7359,-73.91796,20,12,2,,14,3,,735,,30,120,60,7008,9052,0,7.0,4.65
9406,47,500,0,6,5881,428,14,1.0,0.99,0,7,10,18,1,40.7483,-73.98678,18,15,6,1.0,6,1,6.0,362,304.0,1,365,255,8063,9399,1,7.62,4.79
9406,30,32,0,7,6043,288,14,1.0,0.73,1,2,12,9,1,40.72737,-73.87623,20,12,1,1.0,13,1,1.0,495,45.0,30,60,60,7822,9301,0,6.52,4.92
9406,35,373,737,6,5861,0,18,1.0,,0,3,3,18,1,40.68815,-73.78909,27,12,2,,13,,,371,,30,30,0,6358,7380,0,7.23,4.8
9406,30,477,0,11,5581,0,12,1.0,0.94,0,1,3,18,1,40.741482721349264,-73.98259145736942,27,12,1,1.0,6,1,1.0,316,99.0,1,365,255,8662,9392,0,7.23,4.49
9406,34,276,0,3,4796,124,0,,,0,1,2,18,1,40.70352,-73.93104,27,12,2,,9,1,,50,,30,1125,0,5846,6575,0,7.31,4.0
9406,24,533,340,7,7449,176,14,1.0,0.99,1,3,5,32,1,40.74871,-73.88926,27,12,2,1.0,14,1,1.0,1033,117.0,3,729,255,8647,9403,0,7.37,4.88
9405,45,481,456,3,5654,183,14,1.0,0.92,0,2,3,18,1,40.58406,-73.9405,11,15,7,1.0,6,3,4.0,547,156.0,30,1125,0,7188,8635,0,6.64,4.78
9406,33,165,88,5,5020,148,0,,,0,1,1,18,1,40.68176,-73.91588,27,12,2,,6,,,166,,30,30,0,5475,5846,0,7.33,4.5
9406,45,509,1000,15,6554,283,14,0.99,0.81,0,266,414,18,1,40.7749252319336,-73.94816589355469,18,15,3,1.0,6,0,1.0,667,225.0,30,365,60,8126,9072,0,7.05,4.5
9406,20,493,144,6,6834,148,0,,,0,3,3,18,1,40.65567083318873,-73.89745613120917,27,12,2,,13,,,598,,100,1125,0,8460,8460,0,6.94,5.0
9406,33,381,0,8,5828,0,18,0.49,0.53,0,240,261,32,1,40.71854,-73.99587,18,15,2,1.0,6,0,1.0,315,125.0,30,365,0,8037,8969,0,7.26,4.25
9406,29,306,0,8,6569,361,14,0.92,1.0,0,6,7,18,1,40.7403,-73.98599,22,12,1,1.0,13,1,1.0,255,380.0,1,1125,0,6811,8891,1,6.81,4.38
9406,26,430,0,3,8640,221,14,1.0,0.97,1,3,4,18,1,40.72598,-74.00667,25,15,5,,6,2,,476,,3,365,90,9060,9134,0,7.0,4.86
9406,48,493,289,8,4589,138,18,0.0,0.5,0,1,1,18,1,40.838,-73.9451,27,12,1,1.0,13,1,1.0,766,42.0,30,30,60,5252,9051,0,7.03,4.62
9406,32,363,0,8,5792,6,0,,,0,1,3,18,1,40.72443,-73.9872,18,15,1,,6,2,,222,,30,120,0,6022,7334,0,7.58,4.64
9406,41,405,30,8,5413,191,0,,,0,1,1,18,1,40.73619,-73.87359,34,12,1,,13,1,,872,,30,1125,0,7214,8035,0,7.57,4.94
9406,34,138,361,6,5751,0,18,1.0,0.81,1,9,10,18,1,40.76777,-73.92343,20,12,2,,13,,,603,,30,1125,60,5785,9283,0,6.73,4.64
9406,43,457,519,15,6554,283,14,0.99,0.81,0,266,414,18,1,40.7338246,-73.9557205,12,15,4,1.0,6,1,2.0,598,394.0,30,365,0,8643,8889,1,7.09,4.33
9406,34,273,470,7,5800,314,0,,,0,1,1,18,1,40.8155,-73.95302,27,12,1,,6,,,121,,30,1125,0,5814,5837,0,7.09,4.5
9406,25,376,0,6,8871,0,14,1.0,0.91,0,27,27,18,0,40.84659,-73.94026,18,15,4,1.0,6,2,0.0,160,107.0,30,365,120,9014,9300,0,7.25,4.33
9406,49,523,0,6,6747,190,18,0.0,,0,1,1,9,1,40.70511,-73.98592,11,15,2,1.0,6,1,1.0,428,211.0,30,365,0,8393,8709,0,7.45,4.63
9406,36,497,0,5,7574,1216,18,1.0,0.78,1,3,3,18,1,40.72014905971576,-73.98837729103653,27,12,1,1.0,13,1,1.0,600,72.0,30,180,180,9283,9343,0,7.55,4.33
9406,35,251,342,5,5214,847,0,,,0,1,1,18,1,40.67726,-73.98101,18,15,5,,6,2,,201,,30,50,0,5341,5341,0,7.51,4.0
9406,27,86,55,4,8429,0,12,0.75,0.44,0,3,4,18,1,40.65119,-73.92418,20,12,3,1.0,13,1,3.0,162,62.0,30,365,0,8474,8666,0,6.78,4.8
9406,29,246,0,5,5655,111,0,,,0,2,2,18,1,40.8046,-73.96545,27,12,1,,6,1,,116,,30,1125,0,5665,5665,0,6.46,5.0
9406,38,507,0,8,6240,80,14,1.0,1.0,1,4,5,18,1,40.68482,-73.94549,18,15,2,1.0,6,1,1.0,450,100.0,30,365,60,8356,9312,1,7.55,4.88
9406,32,505,283,6,4330,79,14,1.0,1.0,1,1,3,18,1,40.65896563633096,-73.9807492695747,18,15,2,1.5,9,3,4.0,1163,282.0,2,365,255,8607,9402,1,7.18,4.97
9406,32,682,700,13,5640,563,18,0.0,0.5,0,8,11,18,1,40.75988,-73.99093,27,12,2,1.0,14,1,1.0,383,157.0,30,1125,0,5661,8171,0,7.47,4.69
9406,33,460,255,6,5549,0,0,,,0,1,1,32,1,40.71423,-73.94652,27,12,1,,13,,,136,,30,1125,0,6677,6696,0,7.27,5.0
9406,40,476,0,3,7565,193,0,,,0,1,2,18,1,40.6815,-73.92797,20,12,2,,13,1,,231,,30,1125,0,7618,7788,0,6.95,4.86
9406,45,337,64,7,6124,147,12,0.75,1.0,0,1,1,32,1,40.76031,-73.99435,27,12,1,1.0,13,1,1.0,259,133.0,31,1125,0,6132,8995,0,7.4,4.89
9406,36,488,993,9,8451,0,14,1.0,0.91,0,2864,6545,18,1,40.76458,-73.99595,13,10,2,1.0,14,1,1.0,400,50000.0,1,1125,13,8766,9134,1,7.84,4.5
9406,30,482,0,5,5203,446,18,0.0,,0,1,1,9,1,40.684106056650094,-73.93760979629516,11,15,6,2.5,9,2,3.0,1005,322.0,30,365,0,8622,8765,0,6.84,5.0
9406,38,499,41,6,5881,428,14,1.0,0.99,0,7,10,18,1,40.74823,-73.98825,18,15,6,1.0,6,1,3.0,584,303.0,1,365,255,8444,9367,1,7.61,4.66
9406,47,445,22,4,4408,107,0,,0.0,0,1,2,18,1,40.7446879,-74.00043,18,15,2,,6,1,,963,,30,1125,0,8210,8625,0,7.28,4.7
9406,48,519,0,6,8195,0,18,1.0,1.0,0,10,10,18,1,40.68992,-73.93176,27,12,2,,14,,,702,,30,90,0,8293,8576,0,7.02,4.75
9405,26,464,0,4,8121,27,14,1.0,0.0,0,1,1,18,1,40.66369819507928,-73.8374724984169,18,15,2,1.0,6,1,1.0,1084,96.0,30,365,60,8953,9193,0,7.53,5.0
9405,23,104,0,7,9088,0,14,1.0,0.63,0,2,2,18,1,40.68134,-73.77204,11,15,4,1.0,6,2,2.0,564,77.0,30,31,60,9376,9376,0,7.32,5.0
9406,35,331,734,9,5487,231,0,,,0,1,1,18,1,40.68759,-73.96942,18,15,2,,6,1,,148,,30,1125,0,5601,6436,0,7.39,4.5
9406,29,434,0,8,7636,737,14,1.0,0.33,0,12,21,18,1,40.70834,-73.89588,27,12,2,0.0,14,1,0.0,102,49.0,30,365,0,8901,8901,0,6.34,2.0
9405,20,317,0,6,8447,0,14,1.0,0.98,1,6,6,18,1,40.68677043889534,-73.87153789401054,20,12,2,1.0,13,1,1.0,475,79.0,2,730,255,8834,9396,0,6.93,4.86
9406,26,59,0,8,5828,0,18,0.49,0.53,0,240,261,32,1,40.7611439,-73.9941353,18,15,4,1.0,6,2,2.0,297,150.0,30,365,60,9201,9201,0,6.45,5.0
9406,24,461,0,7,7096,0,0,,0.0,0,13,14,9,1,40.71933,-73.994843,22,12,2,,14,1,,270,,1,28,0,7982,8016,1,6.47,5.0
9406,45,288,0,11,6675,0,14,1.0,1.0,1,2,2,18,1,40.81005,-73.94114,16,15,8,2.0,7,3,6.0,980,500.0,30,365,0,8500,8730,0,7.06,4.93
9406,37,505,0,5,7464,266,18,1.0,1.0,1,5,5,18,1,40.8680873,-73.9244748,18,15,2,1.0,6,1,2.0,712,105.0,30,365,180,9207,9370,0,6.99,4.67
9406,29,392,0,5,6018,0,0,,,0,1,2,18,1,40.779,-73.95502,27,12,1,,13,2,,140,,30,35,0,6478,6545,0,6.32,5.0
9406,29,434,168,3,6124,42,14,1.0,1.0,1,3,6,9,1,40.61056,-73.95878,20,12,2,,7,,,181,,30,365,0,6140,9010,0,7.0,4.85
9406,49,463,361,6,5314,122,14,1.0,1.0,0,1,1,18,1,40.88395,-73.89777,18,15,2,1.0,6,1,2.0,1051,95.0,30,1125,180,7358,9365,0,7.2,4.92
9406,49,491,308,6,4229,246,14,1.0,,0,1,2,18,1,40.64318,-73.98247,27,12,4,1.0,14,0,2.0,1021,140.0,30,93,0,7255,8716,0,7.9,4.94
9406,38,293,450,7,5306,345,0,,,0,2,2,32,1,40.80235,-73.97082,27,12,1,,13,,,223,,30,1125,0,5675,6684,0,7.57,4.88
9406,46,432,0,7,8346,0,0,,0.67,1,1,1,18,0,40.78971,-73.94775,12,15,2,1.0,6,0,1.0,1088,133.0,30,1125,180,8431,9370,0,7.52,5.0
9406,44,500,469,5,6405,0,0,,,0,1,1,18,1,40.769721,-73.8890984,20,12,2,1.0,14,1,1.0,540,92.0,30,1125,0,8572,8690,0,7.48,4.95
9406,43,495,0,6,6073,145,0,,,0,1,1,32,1,40.67802,-73.93914,27,12,3,1.0,14,1,1.0,1052,235.0,30,365,0,8605,8668,0,7.33,4.71
9405,48,509,1000,9,6175,0,0,,1.0,0,1,8,18,1,40.58574,-73.9512,18,15,8,1.0,6,3,4.0,782,275.0,30,1125,0,8030,8667,0,6.67,4.91
9406,32,307,0,5,6045,0,14,0.9,0.56,0,3,4,32,1,40.71044,-73.95367,27,12,2,0.0,14,1,1.0,292,83.0,30,365,0,8305,9028,0,7.13,4.72
9406,42,369,280,4,7569,0,14,1.0,1.0,1,1,1,18,1,40.66673,-73.98563,25,12,2,1.0,14,1,1.0,854,235.0,2,29,255,7582,9405,0,7.47,4.99
9405,25,502,1000,9,7325,27,0,,1.0,0,1,1,18,1,40.71989,-73.86072,20,12,2,1.0,14,1,2.0,970,112.0,1,25,255,8848,9403,1,7.38,4.87
9406,44,173,259,5,3580,0,0,,0.8,1,2,3,32,1,40.681870984379785,-73.97225610231081,16,15,8,2.5,9,4,5.0,1173,884.0,30,365,60,8987,9312,0,7.21,5.0
9406,40,495,0,6,5772,0,14,0.83,0.22,0,2,2,9,1,40.76132731415076,-73.92675776430373,9,15,2,1.0,6,0,1.0,263,99.0,30,60,60,8553,9376,0,7.01,5.0
9406,30,524,373,3,5639,0,18,0.99,0.89,1,189,222,18,1,40.73931,-74.00069,18,15,2,,6,,,865,,30,90,60,8837,9101,0,7.07,5.0
9406,50,506,1000,3,4601,435,14,1.0,0.86,1,2,4,18,1,40.68514,-73.99464,18,15,2,,6,1,,432,,30,90,0,5217,7308,0,7.54,5.0
9406,35,247,330,2,4819,371,0,,,0,2,2,18,1,40.74936,-73.97196,27,12,2,1.0,6,1,1.0,135,11078.0,30,180,0,5002,5380,0,6.28,4.67
9406,48,211,0,6,7192,235,18,0.79,0.97,0,13,27,18,1,40.75866,-73.99217,18,15,2,1.0,6,1,1.0,794,400.0,30,180,60,8309,9059,0,6.72,5.0
9406,34,252,388,17,5200,414,0,,,0,2,2,32,1,40.72275,-73.94088,27,12,2,,6,,,171,,30,1125,0,5651,5737,0,7.14,4.67
9405,49,297,520,5,6744,302,14,0.9,0.7,1,1,1,18,1,40.59624865602139,-73.76881906427418,18,15,2,1.0,6,1,1.0,1324,266.0,1,120,128,6854,9401,0,7.05,4.98
9406,31,293,334,14,5432,1247,14,1.0,0.8,1,78,85,18,1,40.77375,-73.95215,18,15,3,1.0,6,0,1.0,363,117.0,30,1125,180,5836,9282,0,7.79,4.79
9405,49,515,71,15,5497,276,18,0.97,0.5,1,64,66,18,1,40.5979873,-73.7561801,20,12,2,1.0,14,1,1.0,706,56.0,30,1125,120,8429,9167,0,6.64,5.0
9406,30,468,273,4,5815,0,0,,,0,2,2,9,1,40.71517,-73.95557,27,12,2,,13,,,395,,30,180,0,6517,7745,0,7.6,4.84
9406,34,465,645,4,4450,394,18,1.0,0.8,1,1,2,18,1,40.68524,-73.93604,18,15,4,,6,2,,740,,30,365,240,4686,9346,0,7.34,4.8
9406,49,499,170,5,6156,434,0,,,0,1,1,32,1,40.68561,-73.90882,27,12,2,,14,,,223,,30,1125,0,7148,7352,0,6.92,4.94
9406,49,425,694,9,6876,632,18,0.2,0.25,0,3,3,18,1,40.73845,-73.86475,27,12,3,1.5,16,1,2.0,1293,85.0,30,90,0,8005,8549,0,7.41,4.47
9406,11,211,24,5,5876,0,0,,,0,1,3,18,1,40.82696,-73.93974,27,12,2,,6,,,2,,30,1125,0,7055,7989,0,7.51,4.32
9406,46,489,299,8,8920,318,14,1.0,0.56,0,16,16,9,1,40.67195,-73.93139,27,12,2,1.0,13,1,1.0,95,63.0,30,365,60,9297,9297,0,7.6,5.0
9406,16,451,0,5,7566,41,18,1.0,1.0,0,1,2,9,1,40.8036324,-73.9509341,27,12,1,1.0,13,1,1.0,353,75.0,30,90,60,9122,9122,0,7.31,5.0
9406,45,290,0,26,8816,231,14,1.0,1.0,0,9,9,18,1,40.6963545,-73.9843518,13,12,2,1.0,14,1,1.0,325,,1,365,26,8830,9349,1,6.86,3.33
9406,35,250,405,6,4209,144,0,,,0,1,5,32,1,40.71703,-73.95797,18,15,2,,6,1,,134,,30,31,0,5923,6215,0,7.44,4.8
9406,42,447,0,21,7909,739,14,0.98,1.0,1,17,22,9,1,40.704903,-74.006416,18,15,2,1.0,6,1,1.0,1004,375.0,1,1125,255,7980,9389,1,7.45,4.68
9406,29,473,0,5,4699,99,18,0.9,0.4,1,3,3,18,1,40.71532,-73.94194,18,15,3,1.0,6,1,1.0,538,60.0,30,365,240,8702,9375,0,6.84,5.0
9406,35,271,170,4,3785,14,0,,,0,1,1,18,1,40.77827,-73.94669,18,15,4,,6,1,,200,,30,30,0,3804,6360,0,7.0,4.95
9406,37,373,152,4,4187,132,12,1.0,0.43,0,4,4,23,1,40.79903,-73.96297,18,15,2,1.0,6,1,1.0,400,120.0,30,1125,0,7559,8628,0,7.16,4.67
9406,32,493,111,8,5661,0,14,1.0,1.0,0,3,5,18,1,40.60976741228605,-73.76810105767213,20,12,2,,13,2,,512,,30,365,0,8513,8647,0,6.97,5.0
9406,30,315,352,7,5722,257,0,,,0,1,1,32,1,40.70511,-73.91918,11,15,4,1.0,6,1,2.0,479,200.0,30,35,0,8119,8841,0,6.93,5.0
9406,49,497,332,6,4557,96,0,,,0,1,1,18,1,40.80211,-73.97015,27,12,2,,13,,,312,,30,1125,0,6914,6942,0,7.31,4.67
9406,42,416,0,6,5507,0,0,,,0,1,1,18,1,40.71316,-73.94883,18,15,3,,6,1,,174,,30,1125,0,6403,6407,0,7.4,5.0
9406,48,434,606,10,6855,183,14,0.97,0.98,0,87,771,32,1,40.70817,-74.00651,18,15,2,1.0,6,,1.0,512,368.0,1,1125,255,8639,9286,1,6.85,4.47
9406,50,484,0,9,7924,0,14,1.0,1.0,1,1,4,18,1,40.82056830716915,-73.94699088746202,18,15,6,1.0,6,2,4.0,854,300.0,30,365,0,8150,9038,1,7.56,4.77
9406,50,529,556,7,7107,0,14,1.0,0.88,1,1,2,18,1,40.82018132864963,-73.9460160881426,18,15,11,2.0,7,4,6.0,1012,543.0,4,28,154,9180,9382,1,7.49,4.83
9406,32,375,0,4,4923,112,12,1.0,0.82,1,2,5,32,1,40.70931,-73.95011,11,15,2,1.0,6,1,2.0,945,200.0,31,45,0,5203,8999,0,7.43,4.88
9406,31,300,624,5,4650,177,12,0.5,0.5,0,2,3,18,1,40.7288,-73.98731,12,15,2,1.0,6,2,2.0,185,196.0,30,365,60,4887,9352,0,7.73,4.79
9406,43,265,502,9,5781,124,0,,,0,1,1,18,1,40.71359,-73.94289,11,15,2,,6,1,,177,,30,60,0,7680,7680,0,7.47,5.0
9406,47,232,518,7,5247,282,18,1.0,0.5,0,2,3,18,1,40.65407,-73.95767,27,12,2,1.0,14,1,1.0,348,50.0,30,1125,0,5336,6876,0,6.96,4.88
9406,39,296,0,6,8120,69,14,1.0,1.0,0,2,2,18,1,40.65118,-73.92137,27,12,2,1.0,14,1,1.0,379,119.0,2,730,243,8128,9391,1,7.12,4.65
9406,26,213,455,8,8633,318,14,0.96,0.46,0,16,17,18,1,40.8158564,-73.9444091,27,12,2,1.0,6,1,1.0,85,49.0,30,365,0,8856,8856,0,7.4,5.0
9406,28,429,0,4,5023,438,12,1.0,0.67,,2,4,32,1,40.69529137786786,-73.94656015052936,11,15,2,1.0,6,1,1.0,398,137.0,30,180,60,9100,9100,1,7.02,5.0
9406,41,142,0,7,3830,566,18,1.0,1.0,0,1,1,18,1,40.71946,-73.98634,21,12,1,,13,,,669,,1,23,179,8289,9352,0,6.88,4.82
9406,24,47,0,4,6489,0,18,0.7,0.92,0,6,9,18,1,40.7564035339831,-73.80520979472155,27,12,2,,14,,,115,,30,365,60,9146,9146,0,6.44,3.0
9406,43,255,0,4,5975,0,0,,,0,1,2,18,1,40.80453,-73.96415,18,15,4,,6,1,,172,,30,38,0,6366,6595,0,6.95,5.0
9406,25,71,0,7,6131,241,18,1.0,1.0,1,1,1,18,1,40.76881,-73.95251,18,15,2,1.0,6,1,1.0,814,110.0,30,1125,180,6252,9311,1,7.5,4.82
9406,32,505,0,6,6728,61,14,0.94,0.98,1,14,34,18,1,40.72032666858407,-73.98834004232788,18,15,2,1.0,6,0,1.0,667,190.0,30,365,120,9346,9393,1,7.24,5.0
9406,23,406,0,6,5711,133,0,,0.96,1,1,1,18,1,40.67401,-74.01041,27,12,2,1.0,14,2,2.0,795,252.0,4,90,141,9115,9299,0,7.18,4.91
9406,46,491,0,4,6480,39,0,,,0,1,1,18,1,40.84963,-73.93758,27,12,2,,13,,,204,,30,1125,0,6740,6763,1,7.39,5.0
9405,48,283,185,8,6372,0,12,1.0,,0,1,1,18,1,40.62954,-74.15722,27,12,2,1.0,14,1,1.0,594,75.0,30,1125,0,8404,8709,0,7.18,4.83
9406,32,402,0,6,7807,0,12,0.7,0.75,0,1,1,18,1,40.71499,-73.98646,18,15,3,1.0,6,1,1.0,206,210.0,30,365,60,9172,9172,0,7.43,5.0
9406,46,11,280,8,6112,244,14,1.0,0.94,1,3,5,18,1,40.6948,-73.91417,18,15,1,1.0,6,1,1.0,466,96.0,30,60,60,7094,9314,0,6.35,4.86
9406,17,540,91,4,6205,248,14,1.0,0.38,0,3,3,18,1,40.65677638276877,-73.96080843862862,11,15,3,1.0,6,1,1.0,1021,200.0,30,365,0,7974,8790,0,7.15,4.67
9406,46,189,0,6,5326,0,18,0.99,0.87,0,315,357,18,1,40.75235,-73.87853,25,12,1,,13,,,175,,30,1125,0,7517,7944,0,7.39,4.0
9405,31,304,145,5,6091,0,18,1.0,1.0,1,1,1,18,1,40.59431,-74.08799,11,15,2,1.0,6,1,1.0,360,86.0,30,360,240,6096,9254,0,7.42,4.87
9406,31,514,0,6,5244,290,14,1.0,0.5,0,1,5,32,1,40.7521348,-74.001404,18,15,4,1.0,6,1,1.0,815,245.0,30,220,60,9379,9379,0,7.24,5.0
9406,40,507,1000,5,6516,289,14,1.0,1.0,1,2,5,18,1,40.72807,-73.82073,11,15,8,1.5,9,3,4.0,1421,270.0,30,150,240,7078,9374,0,7.35,4.95
9406,50,446,76,5,3848,579,0,,,0,1,12,18,1,40.69204,-73.90661,27,12,2,,13,,,602,,30,30,0,4875,8374,0,6.89,4.83
9405,42,480,206,3,6080,0,14,1.0,0.33,0,1,2,18,1,40.57877,-74.11005,18,15,2,1.0,6,1,1.0,631,144.0,30,1125,120,7531,9234,0,7.43,4.64
9406,48,512,559,7,4567,350,14,0.99,0.75,1,21,25,18,1,40.685761014710806,-73.95047678539105,27,12,1,1.5,9,1,1.0,496,92.0,30,365,0,8963,8996,0,7.34,4.0
9406,48,501,276,8,4872,51,0,,,0,1,1,18,1,40.69048,-73.9718,18,15,2,,6,1,,154,,30,45,0,6418,6418,0,7.65,4.0
9406,25,41,275,7,6088,83,18,0.0,,0,3,5,18,1,40.67544,-73.95076,27,12,2,1.0,13,1,1.0,343,52.0,30,365,0,8374,8731,1,6.68,4.85
9406,11,466,526,3,3847,350,14,1.0,1.0,0,3,13,18,1,40.66143,-73.9132,25,12,2,1.0,13,1,1.0,789,60.0,2,60,255,6435,9389,1,7.43,4.54
9406,46,270,673,9,6059,0,14,1.0,0.88,0,15,19,18,1,40.70723,-73.80335,18,15,6,1.0,6,2,2.0,1034,145.0,30,365,0,8246,8914,0,7.03,4.8
9406,41,402,201,4,5420,87,12,1.0,1.0,1,1,3,18,1,40.74544,-73.99614,18,15,2,1.0,6,0,1.0,698,135.0,30,1125,255,8700,9400,0,7.3,4.88
9406,50,497,0,6,8247,0,14,1.0,1.0,0,64,68,18,1,40.61810413886084,-74.03310629514472,18,15,6,2.0,7,2,3.0,417,303.0,1,20,102,9256,9401,1,7.15,4.88
9406,31,497,156,0,,0,0,,,0,,,0,,40.71079,-73.94698,27,12,2,,6,,,123,,30,1125,0,6051,6097,0,7.12,4.5
9406,47,512,559,7,4567,350,14,0.99,0.75,1,21,25,18,1,40.68525367904227,-73.95065634733955,27,12,1,,16,,,578,,30,365,0,8779,8779,0,7.34,5.0
9406,35,498,372,4,3703,554,18,0.0,0.0,0,2,3,18,1,40.74187,-74.00223,27,12,2,1.0,13,1,1.0,436,85.0,30,1125,0,3788,7323,0,6.72,4.97
9406,20,480,255,11,5305,74,0,,,0,1,1,18,1,40.666,-73.98473,16,15,8,,9,3,,230,,30,30,0,7452,7454,0,7.2,5.0
9406,36,243,0,7,7936,374,14,0.76,0.56,0,123,199,18,1,40.771409817130845,-73.9531270782672,18,15,2,1.0,6,0,1.0,405,114.0,30,365,0,8686,8983,0,6.91,1.0
9406,43,120,136,8,5469,0,0,,,0,1,2,18,1,40.7601,-73.91679,20,12,1,,13,1,,64,,30,1125,0,6698,6724,0,6.33,4.8
9406,46,464,108,4,4666,67,0,,,0,1,1,23,1,40.71742,-73.9547,18,15,2,,6,1,,378,,30,1125,0,6572,6910,0,7.32,5.0
9406,44,468,1000,13,9299,0,14,1.0,1.0,0,3,3,18,1,40.75554,-73.94316,13,12,2,1.0,14,1,1.0,434,200.0,1,365,255,9347,9399,1,7.26,4.64
9406,33,517,0,4,5943,0,0,,,0,1,3,18,1,40.70065,-73.93687,18,15,4,,6,1,,395,,30,365,0,8079,8647,0,6.88,4.94
9406,34,80,803,16,8301,0,14,1.0,0.98,0,6,10,9,1,40.79394,-73.97205,18,15,5,1.0,6,3,3.0,410,396.0,2,365,255,8742,9388,1,7.38,4.53
9406,50,490,356,7,5422,0,0,,,0,2,3,18,1,40.7166,-73.75841,20,12,2,,13,2,,260,,30,1125,0,6849,7545,0,6.92,4.76
9406,43,525,1000,19,8777,0,14,1.0,1.0,0,13,32,18,1,40.71209870458837,-74.00925514546353,13,12,3,1.0,14,1,2.0,340,422.0,1,365,255,8890,9404,1,7.52,4.75
9406,49,281,1000,5,5391,81,0,,,0,1,3,18,1,40.71754,-73.9423,18,15,2,,6,1,,698,,30,30,0,7308,8645,0,6.94,5.0
9406,39,429,1000,14,5432,1247,14,1.0,0.8,1,78,85,18,1,40.78321,-73.94558,18,15,4,1.0,6,2,3.0,392,162.0,30,365,120,7800,9289,0,7.88,4.58
9406,48,233,0,6,7143,0,18,1.0,1.0,1,2,6,18,1,40.66928,-73.95058,11,15,8,2.0,7,3,3.0,260,242.0,30,180,60,7190,9222,0,7.23,4.49
9406,29,225,0,9,5271,0,12,1.0,,0,1,4,18,1,40.77112612406357,-73.98775692934085,18,15,3,,6,1,,335,,30,60,0,8610,8610,0,7.83,4.0
9406,37,418,1000,31,8837,0,14,1.0,1.0,1,6,6,18,1,40.7559,-73.98715,13,12,4,1.0,14,0,2.0,364,558.0,1,365,255,8884,9395,1,7.02,4.83
9406,38,250,213,5,4873,131,0,,,0,1,2,18,1,40.72306,-73.97881,18,15,2,,6,,,123,,180,180,0,7153,7153,0,7.65,5.0
9406,38,480,1000,6,5717,514,14,1.0,1.0,1,6,6,18,1,40.80679,-73.94817,18,15,2,1.0,6,1,3.0,536,440.0,180,500,0,7254,8704,0,7.39,4.96
9406,26,59,0,18,6877,15,14,1.0,1.0,0,2,2,18,1,40.74362066895416,-73.98399946524748,18,15,4,1.0,6,1,2.0,509,293.0,4,365,255,8737,9390,1,7.43,4.5
9406,44,316,0,0,,0,0,,,0,,,0,,40.761164,-73.997741,18,15,4,2.0,7,2,2.0,509,514.0,31,1125,0,8230,8230,1,6.95,5.0
9406,9,321,47,6,3975,1597,14,1.0,1.0,1,4,4,18,1,40.79379,-73.94763,18,15,2,,6,,,444,,30,60,0,8145,8695,0,6.86,5.0
9406,50,292,0,4,5544,62,0,,,0,1,5,18,1,40.73279,-73.98736,27,12,1,,13,,,196,,30,1125,0,7204,7204,0,7.13,5.0
9406,19,510,310,4,5891,489,14,1.0,1.0,1,4,5,18,1,40.74332,-74.00078,18,15,3,1.0,6,1,2.0,477,292.0,30,1125,255,6232,9375,0,7.27,4.76
9406,19,480,0,8,6036,295,14,1.0,0.99,1,12,15,18,1,40.67713,-73.94221,25,12,2,2.0,14,1,1.0,221,55.0,30,1125,180,8264,9366,0,7.6,4.78
9406,36,235,249,7,4958,742,12,1.0,1.0,1,2,2,18,1,40.84087,-73.93547,27,12,1,1.0,13,1,1.0,649,98.0,30,1125,120,5744,9277,0,7.47,4.78
9406,18,496,0,6,5223,0,0,,,0,1,2,18,1,40.7207,-73.94254,18,15,4,,7,2,,167,,30,1125,0,6575,6575,0,6.99,4.0
